91329	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI073_LV_150m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091329
91331	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -   SI074_LV_10m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091331
91333	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  Saanich Inlet SI074_LV_120m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091333
91334	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI074_LV_135m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091334
91335	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI074_LV_150m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091335
91314	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S3LV_200m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091314
91511	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S3LV_10m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091511
91512	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S3LV_110m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091512
91513	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S3LV_120m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091513
56268	Pelagic Microbial community sample from North Sea - COGITO 998_met_01	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056268
56270	Pelagic Microbial community sample from North Sea - COGITO 998_met_03	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056270
56277	Pelagic Microbial community sample from North Sea - COGITO 998_met_04	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056277
56286	Pelagic Microbial community sample from North Sea - COGITO 998_met_06	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056286
56287	Pelagic Microbial community sample from North Sea - COGITO 998_met_07	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056287
56288	Pelagic Microbial community sample from North Sea - COGITO 998_met_08	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056288
56296	Pelagic Microbial community sample from North Sea - COGITO 998_met_10	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056296
56852	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - C0912_C49A8_80	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0056852
56856	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - C0912_C43A7_35	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0056856
56857	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA -  C0912_C27A4_35	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0056857
91514	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S3LV_125m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091514
91311	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S3LV_100m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091311
136955	Pelagic marine microbial communities from North Sea - COGITO_mtgs_100330	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136955
136957	Pelagic marine microbial communities from North Sea - COGITO_mtgs_100420	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136957
136960	Pelagic marine microbial communities from North Sea - COGITO_mtgs_100511	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136960
136961	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110321	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136961
136964	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110404	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136964
136965	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110407	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136965
136967	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110421	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136967
136969	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110506	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136969
136970	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110509	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136970
136972	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110516	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136972
136974	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110523	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136974
136975	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110530	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136975
136978	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120426	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136978
136981	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120531	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136981
91328	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  Saanich Inlet SI073_LV_135m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091328
91326	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI073_LV_100m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091326
91312	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S3LV_130m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091312
91703	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI073_LV_165m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091703
91336	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI074_LV_200m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091336
91332	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI074_LV_100m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091332
91330	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI073_LV_200m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091330
91321	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI072_LV_120m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091321
91317	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S4LV_150m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091317
91315	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S4LV_100m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091315
56855	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA -  C0912_C49A8_35	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0056855
56858	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - C0912_C33A6_35	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0056858
56853	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - C0912_C43A7_80	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0056853
136973	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110519	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136973
91308	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  SI037_S2LV_130m_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0091308
88401	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  ESP_59LU_5_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0088401
56269	Pelagic Microbial community sample from North Sea - COGITO 998_met_02	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056269
56295	Pelagic Microbial community sample from North Sea - COGITO 998_met_09	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0056295
136963	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110331	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136963
136977	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120412	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136977
136976	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120405	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136976
136966	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110414	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136966
136962	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110328	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136962
89024	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - CAN11_66_BLW_10	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0089024
89022	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - CAN11_03_M0_10	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0089022
89018	Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA -  CAN11_08_M0_20	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0089018
88409	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  ESP_133SG_5_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0088409
88405	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  ESP_85LU_5_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0088405
88403	Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet -  ESP_74LU_5_DNA	ENVO:00000447	marine biome	ENVO:00000137 		ENVO:00002150	coastal sea water	Gp0088403
136956	Pelagic marine microbial communities from North Sea - COGITO_mtgs_100413	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136956
136982	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120607	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136982
136980	Pelagic marine microbial communities from North Sea - COGITO_mtgs_120524	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136980
136971	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110512	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136971
136968	Pelagic marine microbial communities from North Sea - COGITO_mtgs_110426	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136968
136959	Pelagic marine microbial communities from North Sea - COGITO_mtgs_100430	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136959
136958	Pelagic marine microbial communities from North Sea - COGITO_mtgs_100423	ENVO:00000447	marine biome	ENVO:01000023	marine pelagic biome	ENVO:00002149	sea water	Gp0136958
224929	Ammonia-oxidizing marine archaeal communities from Monterey Bay, California, United States - M1 30m 12015	ENVO:00000447	marine biome	ENVO:00000032	bay			Gp0224929
224935	Ammonia-oxidizing marine archaeal communities from Monterey Bay, California, United States - M2 80m 12015	ENVO:00000447	marine biome	ENVO:00000032	bay			Gp0224935
224936	Ammonia-oxidizing marine archaeal communities from Monterey Bay, California, United States - M2 100m 12015	ENVO:00000447	marine biome	ENVO:00000032	bay			Gp0224936
224930	Ammonia-oxidizing marine archaeal communities from Monterey Bay, California, United States - M1 80m 12015	ENVO:00000447	marine biome	ENVO:00000032	bay			Gp0224930
224933	Ammonia-oxidizing marine archaeal communities from Monterey Bay, California, United States - M1 500m 12015	ENVO:00000447	marine biome	ENVO:00000032	bay			Gp0224933
224937	Ammonia-oxidizing marine archaeal communities from Monterey Bay, California, United States - M2 200m 12015	ENVO:00000447	marine biome	ENVO:00000032	bay			Gp0224937
266652	Seawater microbial communities from Monterey Bay, California, United States - 76D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266652
266640	Seawater microbial communities from Monterey Bay, California, United States - 62D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266640
266592	Seawater microbial communities from Monterey Bay, California, United States - 2D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266592
266593	Seawater microbial communities from Monterey Bay, California, United States - 3D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266593
266599	Seawater microbial communities from Monterey Bay, California, United States - 10D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266599
266603	Seawater microbial communities from Monterey Bay, California, United States - 14D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266603
266605	Seawater microbial communities from Monterey Bay, California, United States - 16D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266605
266606	Seawater microbial communities from Monterey Bay, California, United States - 17D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266606
266609	Seawater microbial communities from Monterey Bay, California, United States - 22D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266609
266610	Seawater microbial communities from Monterey Bay, California, United States - 23D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266610
266612	Seawater microbial communities from Monterey Bay, California, United States - 26D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266612
266615	Seawater microbial communities from Monterey Bay, California, United States - 30D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266615
266621	Seawater microbial communities from Monterey Bay, California, United States - 39D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266621
266624	Seawater microbial communities from Monterey Bay, California, United States - 42D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266624
266630	Seawater microbial communities from Monterey Bay, California, United States - 51D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266630
266631	Seawater microbial communities from Monterey Bay, California, United States - 52D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266631
266635	Seawater microbial communities from Monterey Bay, California, United States - 57D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266635
266638	Seawater microbial communities from Monterey Bay, California, United States - 60D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266638
266639	Seawater microbial communities from Monterey Bay, California, United States - 61D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266639
266648	Seawater microbial communities from Monterey Bay, California, United States - 71D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266648
266650	Seawater microbial communities from Monterey Bay, California, United States - 74D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266650
266654	Seawater microbial communities from Monterey Bay, California, United States - 78D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266654
266662	Seawater microbial communities from Monterey Bay, California, United States - 90D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266662
272196	Seawater microbial communities from Monterey Bay, California, United States - 21D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0272196
272197	Seawater microbial communities from Monterey Bay, California, United States - 24D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0272197
272199	Seawater microbial communities from Monterey Bay, California, United States - 32D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0272199
272202	Seawater microbial communities from Monterey Bay, California, United States - 43D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0272202
272203	Seawater microbial communities from Monterey Bay, California, United States - 46D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0272203
266643	Seawater microbial communities from Monterey Bay, California, United States - 65D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266643
266645	Seawater microbial communities from Monterey Bay, California, United States - 67D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266645
266647	Seawater microbial communities from Monterey Bay, California, United States - 70D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266647
266651	Seawater microbial communities from Monterey Bay, California, United States - 75D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266651
266656	Seawater microbial communities from Monterey Bay, California, United States - 80D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266656
266658	Seawater microbial communities from Monterey Bay, California, United States - 82D	ENVO:00000447	marine biome	ENVO:00000032	bay	ENVO:00002150	coastal sea water	Gp0266658
